Cod Partener,Beneficiar,categorie_contaminata,expunere_mil_lei,contragarantii,scor_serv_datorie,are_restante_peste_30_zile,total_incidente,total_incidente_majore,Este_in_interdictie,A_fost_interdictie,scor_serv_prel,mean_encode_categ_contaminata_1Y,prob_1Y_CRC,prob_1Y_no_crc,prob_1Y,stage,data_raport
40616264,SALONUL DE EVENIMENTE ANDRA S.R.L.,standard,0.12444444,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01889035155714846,0.020477242656674388,0.01889035155714846,1,2021-10-31
40619740,FOODPOINT GALATI CONCEPT SRL,standard,0.07998960000000001,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01886459052261028,0.020036946166389187,0.01886459052261028,1,2021-10-31
40620109,SMILEY FACE PLAY GROUND SRL,standard,0.10827211,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018880975900082978,0.020315980550337582,0.018880975900082978,1,2021-10-31
40620133,TOTAL GRILL ROTISERIA L&C SRL,standard,0.02733065,0,0.25,0,0,0,0,0,0.5,0.923187279574391,0.018834119884583164,0.01952738220809534,0.018834119884583164,1,2021-10-31
40620885,DELI GRAND FOOD SRL,standard,0.10690594,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018880184093330105,0.020302414913948172,0.018880184093330105,1,2021-10-31
40621104,EUROGRUP AQUALEX S.R.L.,standard,0.08722809,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.02010800139413128,0.02010800139413128,1,2021-10-31
40621678,PROFESSIONAL FAST CLEANING SRL,standard,0.04787872,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018846004097131278,0.019724690557667963,0.018846004097131278,1,2021-10-31
40623130,CAL JEPET SRL,standard,0.052956949999999996,0,0.5,0,3,1,0,0,0.5,0.923187279574391,0.018910884915543696,0.019773753431142484,0.018910884915543696,1,2021-10-31
40627336,DIEZ DATA SRL,standard,0.12444444,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01889035155714846,0.020477242656674388,0.01889035155714846,1,2021-10-31
40628285,GHERMAN TEHNOLOGY SRL,standard,0.12444444,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01889035155714846,0.020477242656674388,0.01889035155714846,1,2021-10-31
40703484,BRASOV SPED SRL,standard,0.5,0,0.43984015485835926,1,0,0,0,0,0.43984015485835926,0.923187279574391,0.02603413236320888,0.024594602302092892,0.02603413236320888,2,2021-10-31
4078908,OLSTRAL HPT SRL (fosta BRAUS EXIM SRL),standard,0.33357690999999995,0,0.25370939875525295,1,9,2,0,0,0.25370939875525295,0.923187279574391,0.06670229218801144,0.022678874011246672,0.06670229218801144,2,2021-10-31
40793843,ELITE CARS FINANCE SRL,standard,1.97956,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019996671152376185,0.05011905109975815,0.019996671152376185,1,2021-10-31
40859727,CASA DE COMENZI COOP SRL,standard,0.2,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01893421424948781,0.021247397664048415,0.01893421424948781,1,2021-10-31
41075019,CRISLUK EXPEDITION SRL,standard,0.12,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018887774507216452,0.02043280052824833,0.018887774507216452,1,2021-10-31
41119298,CG TEL TRANS SPEDITION S.R.L.,standard,0.024,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018832194257247005,0.019495583071232805,0.018832194257247005,1,2021-10-31
41497056,AUTODAL TOPRETAIL SRL,standard,0.064,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018855333173266212,0.019880857988562903,0.018855333173266212,1,2021-10-31
41536732,WALDEMAR LIMITED S.R.L.,standard,0.8,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019286099412697957,0.028453778745727177,0.019286099412697957,1,2021-10-31
41551929,TEHNOVA PACKAGING SRL,standard,0.04,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01884144647969629,0.019648807004718428,0.01884144647969629,1,2021-10-31
41792781,AERTRANSSPEDITION S.R.L.,standard,0.12,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018887774507216452,0.02043280052824833,0.018887774507216452,1,2021-10-31
42109551,TOTAL ORAL CARE SRL,standard,0.172,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018917947615974918,0.02095873700438156,0.018917947615974918,1,2021-10-31
4213842,ROYAL HOUSE SRL,standard,0.01148144,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019376516290512742,0.019376516290512742,1,2021-10-31
42528886,MOVSHOP SERVICES SRL,standard,0.032,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01883681981131708,0.019572048088536156,0.01883681981131708,1,2021-10-31
4320911,ZET VINAGRA SRL,insolventa,0.7994339699999999,0,0,1,141,129,0,1,0,0.0289517205650865,0.4349194181607542,0.13566704870592197,0.4349194181607542,3,2021-10-31
4380107,3 G SPORT - IP SRL IN INSOLVENTA,insolventa,1.208,0,0.345110330742531,1,5,1,0,0,0.345110330742531,0.0289517205650865,0.09839584187321479,0.16139906800388776,0.09839584187321479,3,2021-10-31
4438969,BIRA-FOREST SRL,instiintare_neplata,8.512200000000001e-4,0,NA,NA,0,0,0,0,NA,0.0478609998605216,NA,0.09230564200033359,0.09230564200033359,1,2021-10-31
4444588,FORAMIN CONSTRUCT SRL,cerere_plata,0.00744938,0,NA,NA,0,0,0,0,NA,0,NA,0.10041342700854539,0.10041342700854539,3,2021-10-31
4444855,LUCFLOR EXIM SRL,cerere_plata,0.1953,0,0,1,0,0,0,0,0,0,0.3990666581285063,0.10920471133397382,0.3990666581285063,3,2021-10-31
4444870,ANI FERICITI SRL,cerere_plata,0.09808333999999999,0,0,1,0,0,0,0,0,0,0.3983374423658176,0.10457373247075423,0.3983374423658176,3,2021-10-31
4445144,PREMIER COM SRL,standard,2.4,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.020256095776425943,0.06110498315138367,0.020256095776425943,1,2021-10-31
4446446,CASY PLUS SRL,standard,0.5000998,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019109421192251973,0.02459579716871207,0.019109421192251973,1,2021-10-31
4447388,FRANKO PRODCOM SRL,standard,0.07,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01885880641483408,0.019939288996559047,0.01885880641483408,1,2021-10-31
4447486,INTEXCOM SRL,instiintare_neplata,0.17199973000000002,0,0,1,1,1,0,0,0,0.0478609998605216,0.38790626422272073,0.0997155715305497,0.38790626422272073,2,2021-10-31
4447488,ZENIT 2000 SRL,standard,0.2445,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018960094805187712,0.02171418228296912,0.018960094805187712,1,2021-10-31
4448100,LAZ&STEF SRL,standard,1.566,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019744668006559208,0.0411572443435444,0.019744668006559208,1,2021-10-31
4448309,EMADIA SRL,standard,0.1285,0,0.5,0,4,3,0,0,0.5,0.923187279574391,0.018975526068134383,0.02051787875848776,0.018975526068134383,1,2021-10-31
4448534,LIQUID TECHNOLOGY ROMANIA SRL,standard,1.26,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.0195602122943763,0.03553553503531933,0.0195602122943763,1,2021-10-31
4448614,TRICOMSERV SA,standard,0.84,0,0.4905596764295698,0,7,6,0,0,0.5,0.923187279574391,0.019458099587087472,0.0290108489931914,0.019458099587087472,1,2021-10-31
4448713,DELTA ALUMINIU SRL,standard,1.30603401,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01958785312601018,0.03633136681588085,0.01958785312601018,1,2021-10-31
4448820,MERIDIAN CC SRL,cerere_plata,0.79624911,0,0,1,47,36,0,1,0,0,0.41625564112307956,0.14197525377016665,0.41625564112307956,3,2021-10-31
4448851,CID TURISM SRL,standard,0.029664259999999998,0,0.4616933061680865,1,0,0,0,0,0.4616933061680865,0.923187279574391,0.022941804518195243,0.01954969245893293,0.022941804518195243,2,2021-10-31
4449136,GEO-DANY GROUP SRL,instiintare_neplata,0.12410936000000002,22502.94,0,1,0,0,0,0,0,0.0478609998605216,0.3872860137055794,0.09759042448527515,0.3872860137055794,2,2021-10-31
4449367,DEAVET SRL,standard,1.1902,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01951837423247626,0.034360787424087325,0.01951837423247626,1,2021-10-31
4449434,SERVIL DACT AGENT DE ASIGURARE SRL,instiintare_neplata,0.00802898,0,NA,NA,0,0,0,0,NA,0.0478609998605216,NA,0.09260621136352631,0.09260621136352631,1,2021-10-31
4449484,MIGDALIN SRL,standard,4.236,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.02142810783066032,0.1399344838442594,0.02142810783066032,1,2021-10-31
4449635,TIMALEX & CO SRL,standard,0.161,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.0189115609032423,0.020846387607066457,0.0189115609032423,1,2021-10-31
4449642,95 ARION SRL,standard,0.245,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018960385794946147,0.021719483611496757,0.018960385794946147,1,2021-10-31
4449727,NEDATIM SRL,insolventa,0.38438444999999993,248754.345,0,1,14,8,0,0,0,0.0289517205650865,0.3973888596134609,0.113157236234787,0.3973888596134609,3,2021-10-31
4449799,ALTEX SRL,insolventa,0.30002060999999997,0,0,1,5,2,0,0,0,0.0289517205650865,0.3943583581562318,0.1090004336526142,0.3943583581562318,3,2021-10-31
4450276,MEDEXPERT SRL,standard,0.07087038000000001,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01885931030694577,0.01994777915430359,0.01885931030694577,1,2021-10-31
4450302,PLASROM PRODUCTION SRL,standard,1.7153114299999999,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019835290088843216,0.04420051858432408,0.019835290088843216,1,2021-10-31
4450434,AMAHOUSE SRL,standard,1.61,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.0197713308302321,0.04203259152501974,0.0197713308302321,1,2021-10-31
4450999,MULTIALIMENT SRL,insolventa,0.19381289000000002,0,0.5,0,0,0,0,0,0.5,0.0289517205650865,0.04449439359404377,0.10395838218916312,0.04449439359404377,3,2021-10-31
4451067,KYOLTH SRL,insolventa,0.36136834999999995,0,0,1,0,0,0,0,0,0.0289517205650865,0.3934859969924469,0.11200965326104127,0.3934859969924469,3,2021-10-31
4451394,EUROTRACON EXPRES SRL,standard,0.14,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01889937395943548,0.02063353684970168,0.01889937395943548,1,2021-10-31
4451499,RIVIERA COMPANY SRL,standard,0.22431303,0,0.33505487090189645,0,0,0,0,0,0.5,0.923187279574391,0.01894835005933803,0.02150120036222369,0.01894835005933803,1,2021-10-31
4451784,PRO GROUP ANTI CORROSION PLASTICS SRL,standard,0.46248315999999995,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01908737266597442,0.024149414064075274,0.01908737266597442,1,2021-10-31
4452058,PRECIZIA SRL,insolventa,0.8328717800000001,0,0.5,0,0,0,0,0,0.5,0.0289517205650865,0.045352252056384185,0.1376357746531632,0.045352252056384185,3,2021-10-31
4452155,ALMI IMPORT EXPORT SRL,standard,0.23749999,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018956021402578554,0.021640096297526272,0.018956021402578554,1,2021-10-31
4452740,A & B PHARM CORPORATION SA,standard,0.311676,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01899922911933827,0.022437877683139526,0.01899922911933827,1,2021-10-31
4452763,IULIA FASHION CONCEPT SRL,cerere_plata,0.26398367,0,0,1,0,0,0,0,0,0,0.3995821199858173,0.11258411602216592,0.3995821199858173,3,2021-10-31
4452777,REQUEST DOT RO SRL,insolventa,0.12629214,0,0,1,0,0,0,0,0,0.0289517205650865,0.39173205998698885,0.1008611016516624,0.39173205998698885,3,2021-10-31
4453516,PRETTY CAR MOBIL SRL,standard,0.15542857000000002,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018908326880683068,0.020789708439045335,0.018908326880683068,1,2021-10-31
4453606,DEMIUMA COMIMPEX SRL,standard,3.57956,0,0.5,0,3,3,0,0,0.5,0.923187279574391,0.0210705055198137,0.10494602628955643,0.0210705055198137,1,2021-10-31
4453631,BUTVERY PROD SRL,insolventa,0.00688454,0,NA,NA,0,0,0,0,NA,0.0289517205650865,NA,0.09558392435780111,0.09558392435780111,3,2021-10-31
4453827,SEPAL COMERT SRL,standard,0.992,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019400050866107264,0.031225761491366417,0.019400050866107264,1,2021-10-31
4453926,LANET PRODIMPEX SRL,standard,0.3185325,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019003227921119626,0.022513055916482994,0.019003227921119626,1,2021-10-31
4454244,BRILA COM SRL,standard,0.2,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01893421424948781,0.021247397664048415,0.01893421424948781,1,2021-10-31
4454345,AG & CO PROD COM SRL,standard,0.1155,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018885165592841056,0.02038789905168929,0.018885165592841056,1,2021-10-31
4454615,GELOR TRADING COM SRL,standard,0.90661,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019349290883582934,0.02996206847778608,0.019349290883582934,1,2021-10-31
4454876,CENTRUL MEDICAL ANGIOMED SRL,standard,0.006908439999999999,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019333199473490787,0.019333199473490787,1,2021-10-31
4455197,UNION CO SRL,standard,1.152,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01949551433210148,0.03373382177445508,0.01949551433210148,1,2021-10-31
4455827,ROMANIAN SELF SERVICE SRL,instiintare_neplata,0.12938817,0,0,1,27,17,0,0,0,0.0478609998605216,0.39449090476120896,0.09782267729564624,0.39449090476120896,2,2021-10-31
4456159_1,DOMINUS-PRODCOM SRL,insolventa,0.0097839,0,NA,NA,0,0,0,0,NA,0.0289517205650865,NA,0.09570908363726792,0.09570908363726792,3,2021-10-31
4456199,TOTAL AUTO KIT 2007 SRL,cerere_plata,0.017,0,NA,NA,0,0,0,0,NA,0,NA,0.1008447941616175,0.1008447941616175,3,2021-10-31
4456785,CAPRA NEAGRA HPU SRL,insolventa,0.0245619,0,0,1,0,0,0,0,0,0.0289517205650865,0.39097389912225355,0.09634929816883947,0.39097389912225355,3,2021-10-31
4456941,FOREST SEN SRL,insolventa,0.38902336,0,0,1,6,1,0,0,0,0.0289517205650865,0.395290069356665,0.11338977077723383,0.395290069356665,3,2021-10-31
4457776,CONUL IMPEX SRL,standard,0.1925,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.0189298557709795,0.02116969864420217,0.0189298557709795,1,2021-10-31
4458147,COPET-DINEX SRL,standard,0.043590540000000004,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018843523371792317,0.019683353591265277,0.018843523371792317,1,2021-10-31
4460233,NOVA PLAST SRL,standard,0.162,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018912141426100034,0.020856576784823846,0.018912141426100034,1,2021-10-31
4460388,ROMVELIA PRODCOM SRL,standard,0.94736844,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019373503427991354,0.030558951001914574,0.019373503427991354,1,2021-10-31
4460544,KATTARA TELECOM SRL,standard,0.08,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018864596545251508,0.020037048079322033,0.018864596545251508,1,2021-10-31
4462068,ROMNIN CONCEPT 2005 SRL,standard,0.5447503100000001,0,0.4353748755111192,1,0,0,0,0,0.4353748755111192,0.923187279574391,0.026672445580594176,0.025136094361676138,0.026672445580594176,2,2021-10-31
4462481,POPESCU FINTA SRL,standard,0.593868,0,0.40907130173564266,1,0,0,0,0,0.40907130173564266,0.923187279574391,0.03055334889737082,0.025743804241146428,0.03055334889737082,2,2021-10-31
455746,PIATA DRUMUL TABEREI SRL,standard,0.52409242,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019123497210181015,0.02488469937767847,0.019123497210181015,1,2021-10-31
4560892,PROPACK SRL,standard,0.0776219,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018863219436343216,0.020013757526958033,0.018863219436343216,1,2021-10-31
4807268,JANDY SRL,standard,0.2,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01893421424948781,0.021247397664048415,0.01893421424948781,1,2021-10-31
4866450,PAGALE SRL,standard,0.08,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018864596545251508,0.020037048079322033,0.018864596545251508,1,2021-10-31
4885215,MOPEKA IMPEX SRL,insolventa,0.14298146,0,0.06622919983765727,1,3,1,0,0,0.06622919983765727,0.0289517205650865,0.31337277807072583,0.10161895721941606,0.31337277807072583,3,2021-10-31
4942965,RITM IMPORT EXPORT SRL,standard,0.01974436,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.01945502650549035,0.01945502650549035,1,2021-10-31
507,BRIO KLAUSS COMPANY SRL,standard,0.015555280000000001,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019415185031322744,0.019415185031322744,1,2021-10-31
5208925,TRANSORBATIKA SRL,standard,0.16,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01891098039786069,0.020836203301156736,0.01891098039786069,1,2021-10-31
5284590,RUSANCOM PROD SRL,standard,1.179,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019511669132549758,0.03417580959488746,0.019511669132549758,1,2021-10-31
5292208,DOMASO SRL,standard,0.32991456,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019009867911853034,0.022638398399196256,0.019009867911853034,1,2021-10-31
5324156,MIRICOS SRL,standard,0.704,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019229370002294355,0.027158853193121377,0.019229370002294355,1,2021-10-31
5371239,MEISTER COM SRL,standard,0.2,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01893421424948781,0.021247397664048415,0.01893421424948781,1,2021-10-31
5432069,DINICU TRANS SRL,standard,0.08,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018864596545251508,0.020037048079322033,0.018864596545251508,1,2021-10-31
5548,"NADASAN COMPANY SRL",cerere_plata,0.22646517000000002,0,NA,NA,0,0,0,0,NA,0,NA,0.11072694524259694,0.11072694524259694,3,2021-10-31
5581,PISCAN SRL,standard,0.07625,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018862425042052655,0.02000033352524667,0.018862425042052655,1,2021-10-31
5587101,OTELURI SI DEBITARI SRL,standard,0.01594402,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.0194188788882073,0.0194188788882073,1,2021-10-31
5609714,TRANSMATECON SRL,standard,0.14,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01889937395943548,0.02063353684970168,0.01889937395943548,1,2021-10-31
570362,TRANSMIXT SA,standard,0.264,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018971446651663112,0.021921874491747366,0.018971446651663112,1,2021-10-31
571,CARMINA COM SRL,standard,0.161,0,0.3867862867675663,0,0,0,0,0,0.5,0.923187279574391,0.0189115609032423,0.020846387607066457,0.0189115609032423,1,2021-10-31
576,CARONE AUTOSERV SRL,cerere_plata,0.23422416000000001,0,0,1,42,38,0,0,0,0,0.41063970085729,0.11110880322344821,0.41063970085729,3,2021-10-31
58142,DREAM CARS M&U SRL,standard,0.08,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018864596545251508,0.020037048079322033,0.018864596545251508,1,2021-10-31
5834600,MOPIEL SRL,standard,0.27174328000000003,0,0.36086646344129186,1,51,16,0,0,0.36086646344129186,0.923187279574391,0.040815360794537764,0.022004884869202015,0.040815360794537764,2,2021-10-31
5945811,ONITRADE LTD. SRL,standard,0.52327313,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019123016380573423,0.02487477975156223,0.019123016380573423,1,2021-10-31
6026980,GHERASE COM SRL,standard,0.09483678999999999,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018873190452739098,0.02018295677503833,0.018873190452739098,1,2021-10-31
6047509,EAST SERVICE SEBES SRL,standard,1.0739113,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019448865587977763,0.03248635348503908,0.019448865587977763,1,2021-10-31
622674,PROAGRO SRL,standard,2.13333332,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.0200911744118097,0.053901254502709266,0.0200911744118097,1,2021-10-31
6232050,PALMAR VALI SRL,standard,0.82907046,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019303310400241275,0.028857593873027047,0.019303310400241275,1,2021-10-31
6254512,DORIN CONSTRUCT SRL,standard,1.6,0,0.4975836361592927,0,0,0,0,0,0.5,0.923187279574391,0.019765268001444975,0.04183209900090848,0.019765268001444975,1,2021-10-31
6298764,STEJARA SRL,standard,0.245,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018960385794946147,0.021719483611496757,0.018960385794946147,1,2021-10-31
6352910,LICOFRIG SRL,insolventa,0.11269043,84517.8225,0,1,44,0,0,0,0,0.0289517205650865,0.4033761261564135,0.10024716875413513,0.4033761261564135,3,2021-10-31
64,ADISAN FURNITURE SA (fosta ADISAN SA),cerere_plata,0.37000965999999996,0,0,1,0,0,0,0,0,0,0.40037826751413486,0.11797999511073744,0.40037826751413486,3,2021-10-31
6517651,CRISTILORY PROD SRL,standard,0.44026909000000003,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019074363881708842,0.023889528448605226,0.019074363881708842,1,2021-10-31
6553425,HAUSENERGY SRL,standard,0.116,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018885455454762105,0.02039288332950673,0.018885455454762105,1,2021-10-31
6574533,GEORGE SRL,standard,0.0039,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.01930475441585837,0.01930475441585837,1,2021-10-31
6635118,ACUSTIC NOVOTEL SRL,standard,0.00285231,2281.848,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019294858052236425,0.019294858052236425,1,2021-10-31
6708716,TEKART. TRADING SRL,standard,0.05200303,0,0.1,1,0,0,0,0,0.1,0.923187279574391,0.13597421136930063,0.019764528104418057,0.13597421136930063,2,2021-10-31
6830089,DUTU IMPEX SRL,standard,0.1176,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.0188863830422315,0.020408841037808136,0.0188863830422315,1,2021-10-31
7378802,MARA PROD COM SRL,standard,0.6000008,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019168098221573854,0.02582067990102417,0.019168098221573854,1,2021-10-31
737917,ADMIRA SRL,instiintare_neplata,0.04127482,0,0.11406471780410471,1,33,22,0,0,0.11406471780410471,0.0478609998605216,0.26419380045272284,0.09400987277711512,0.26419380045272284,2,2021-10-31
742,CONREK SRL,cerere_plata,0.09142857,0,NA,NA,0,0,0,0,NA,0,NA,0.10426315584545023,0.10426315584545023,3,2021-10-31
7603050,SEBIPLAST IMPEX SRL,cerere_plata,0.026643689999999998,21314.952,0,1,1,0,0,0,0,0,0.39806892143000017,0.10128203356915122,0.39806892143000017,3,2021-10-31
792431,DUAL M&G SRL,standard,0.4991081,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019108839599235945,0.02458392644209761,0.019108839599235945,1,2021-10-31
7974503,DANIELE TRADING COM SRL,standard,0.192,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018929565240732037,0.021164528604949665,0.018929565240732037,1,2021-10-31
7983420,ARCO STARCOMP SRL,standard,0.0924601,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018871813545383132,0.0201595140108918,0.018871813545383132,1,2021-10-31
8177130,INCO SERVICE COMPANY SRL,standard,0.112,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018883136681562232,0.02035304249210898,0.018883136681562232,1,2021-10-31
8276118,VYLAV PROD COM SRL,standard,0.025080619999999998,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01883281900044302,0.019505894645485855,0.01883281900044302,1,2021-10-31
8715175,MITROBOD SRL,instiintare_neplata,0.04099246,0,0,1,24,17,0,0,0,0.0478609998605216,0.39303243061567633,0.09399787146025472,0.39303243061567633,2,2021-10-31
8978929,VELTRAVEL.RO SRL (FOSTA MEDIA SERVIMPEX SRL),standard,1.6248889199999998,0,0.5,0,1,1,0,0,0.5,0.923187279574391,0.019801985138169713,0.04233280634426175,0.019801985138169713,1,2021-10-31
8983127,LIVMAR SRL,standard,0.24,0,0.34485894388756844,1,0,0,0,0,0.34485894388756844,0.923187279574391,0.04185850514767275,0.02166652722762534,0.04185850514767275,2,2021-10-31
9027530,DUNLITE COM SRL,standard,0.45281415999999997,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019081709332840514,0.02403595786901715,0.019081709332840514,1,2021-10-31
9033451,MADO SRL,standard,0.2,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01893421424948781,0.021247397664048415,0.01893421424948781,1,2021-10-31
9046756,EMI AGRO SRL,standard,0.37920362,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01903864810494377,0.023189095473532872,0.01903864810494377,1,2021-10-31
9047341,AUTO LAUREL SRL,insolventa,0.09615607000000001,76924.864,0.5,0,0,0,0,0,0.5,0.0289517205650865,0.04436467148527911,0.099505339937071835,0.04436467148527911,3,2021-10-31
9048177,V & G OIL 2002 SRL,standard,1.6,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019765268001444975,0.04183209900090848,0.019765268001444975,1,2021-10-31
9049369,MICRO SERVICE SRL,standard,0.07886064999999999,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018863936758744076,0.020025886242207108,0.018863936758744076,1,2021-10-31
9049958,SOFTEX SRL,standard,0.09016,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.0188704811033516,0.020136852095788527,0.0188704811033516,1,2021-10-31
9050256,ZOO SINTEX SRL,insolventa,0.8876399,0,0,1,16,13,0,1,0,0.0289517205650865,0.401701230528013,0.14091219104914404,0.401701230528013,3,2021-10-31
